STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,LO,Low level of educational attainment,_T,Total,_T,Total,2020,,40.03301319,,D,Definition differs,,,,,0,Units,,,2,Two,M_LO,Male aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2010,,74.05617449,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2011,,74.54066147,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2012,,75.28845025,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2013,,67.76542625,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2014,,72.84446504,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2015,,76.92091388,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2016,,77.53874274,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2017,,80.51837737,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2018,,76.86180385,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2019,,75.39463121,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,M,Male,HI,High level of educational attainment,_T,Total,_T,Total,2020,,76.54396398,,D,Definition differs,,,,,0,Units,,,2,Two,M_HI,Male aged 16-74 with a high high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2010,,50.00534997,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2011,,50.03398388,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2012,,51.75009107,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2013,,49.64372206,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2014,,54.49049173,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2015,,60.90862074,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2016,,64.18039619,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2017,,68.58692597,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2018,,63.20677725,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2019,,58.93266903,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,ME,Middle level of educational attainment,_T,Total,_T,Total,2020,,63.06100018,,D,Definition differs,,,,,0,Units,,,2,Two,F_ME,Female aged 16-74 with a middle level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2010,,77.16099595,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2011,,77.4904704,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2012,,78.44303172,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2013,,75.60197785,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2014,,78.18914412,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2015,,82.88274974,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2016,,83.59960473,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2017,,84.06209885,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2018,,83.47496906,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2019,,82.10254916,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,HI,High level of educational attainment,_T,Total,_T,Total,2020,,83.02015093,,D,Definition differs,,,,,0,Units,,,2,Two,F_HI,Female aged 16-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2010,,18.12942027,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2011,,18.55538093,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2012,,19.19068406,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2013,,15.11794206,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2014,,18.44898773,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2015,,22.00314199,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,F,Female,LO,Low level of educational attainment,_T,Total,_T,Total,2016,,27.21409108,,D,Definition differs,,,,,0,Units,,,2,Two,F_LO,Female aged 16-74 with no or a low level of educational attainment
